x_var,y_var,point,diff_x,diff_y,distance,theta,diff_theta,cumulative_distance,r,cumulative_distance_10_actual,cumulative_distance_10_dummy,height,cumulative_distance_2,cumulative_distance_3,cumulative_distance_4,cumulative_distance_5,cumulative_distance_6,cumulative_distance_7,cumulative_distance_8,cumulative_distance_9,cumulative_distance_10,cumulative_distance_11,cumulative_distance_12,cumulative_distance_13,cumulative_distance_14,cumulative_distance_15,cumulative_distance_16,cumulative_distance_17,cumulative_distance_18,cumulative_distance_19,cumulative_distance_20,cumulative_distance_21,cumulative_distance_22,cumulative_distance_23,height_hat,diff_height,_merge,grade
4026.6667,2693.3333,71,-13.333252,13.333252,.019454546,-.78539819,0,1.6403078,50000,16.403078,16,.55405408,2.7688966,4.6074443,7.6667881,12.757536,21.228542,35.324299,58.779636,97.809326,162.75473,270.82388,450.651,749.88336,1247.806,2076.3494,3455.0457,5749.1963,9566.6641,15918.931,26489.102,44077.871,73345.586,122047.06,.55045092,0,Matched (3),0
4026.6667,2706.6667,72,0,13.333496,.013756693,0,.78539819,1.6540645,.017515566,16.540646,16,.55405408,2.7688966,4.6074443,7.6667881,12.757536,21.228542,35.324299,58.779636,97.809326,162.75473,270.82388,450.651,749.88336,1247.806,2076.3494,3455.0457,5749.1963,9566.6641,15918.931,26489.102,44077.871,73345.586,122047.06,.55045092,0,Matched (3),0
4026.6667,2720,73,0,13.333252,.013756442,0,0,1.6678209,50000,16.678209,16,.55405408,2.7688966,4.6074443,7.6667881,12.757536,21.228542,35.324299,58.779636,97.809326,162.75473,270.82388,450.651,749.88336,1247.806,2076.3494,3455.0457,5749.1963,9566.6641,15918.931,26489.102,44077.871,73345.586,122047.06,.55045092,0,Matched (3),0
4026.6667,2733.3333,74,0,13.333252,.013756442,0,0,1.6815773,50000,16.815773,16,.55405408,2.7688966,4.6074443,7.6667881,12.757536,21.228542,35.324299,58.779636,97.809326,162.75473,270.82388,450.651,749.88336,1247.806,2076.3494,3455.0457,5749.1963,9566.6641,15918.931,26489.102,44077.871,73345.586,122047.06,.55045092,0,Matched (3),0
4026.6667,2746.6667,75,0,13.333496,.013756693,0,0,1.6953341,50000,16.953341,16,.55405408,2.7688966,4.6074443,7.6667881,12.757536,21.228542,35.324299,58.779636,97.809326,162.75473,270.82388,450.651,749.88336,1247.806,2076.3494,3455.0457,5749.1963,9566.6641,15918.931,26489.102,44077.871,73345.586,122047.06,.55045092,0,Matched (3),0
4040,2760,76,13.333252,13.333252,.019454546,.78539819,.78539819,1.7147887,.024770297,17.147886,17,.54864866,3.125824,5.5264568,9.7707758,17.274733,30.541725,53.997772,95.468063,168.78754,298.41635,527.6001,932.797,1649.1852,2915.7593,5155.0625,9114.1504,16113.818,28489.23,50368.961,89052.32,157444.5,278361.88,492143.81,.54484546,-.005405426,Matched (3),-.27784899
4053.3333,2773.3333,77,13.333252,13.333252,.019454546,.78539819,0,1.7342432,50000,17.342432,17,.54864866,3.125824,5.5264568,9.7707758,17.274733,30.541725,53.997772,95.468063,168.78754,298.41635,527.6001,932.797,1649.1852,2915.7593,5155.0625,9114.1504,16113.818,28489.23,50368.961,89052.32,157444.5,278361.88,492143.81,.54484546,-.005405426,Matched (3),-.27784899
4066.6667,2786.6667,78,13.333496,13.333496,.019454902,.78539819,0,1.7536981,50000,17.536982,17,.54864866,3.125824,5.5264568,9.7707758,17.274733,30.541725,53.997772,95.468063,168.78754,298.41635,527.6001,932.797,1649.1852,2915.7593,5155.0625,9114.1504,16113.818,28489.23,50368.961,89052.32,157444.5,278361.88,492143.81,.54484546,-.005405426,Matched (3),-.27784392
4080,2813.3333,79,13.333252,26.666504,.030760339,.4636476,-.32175058,1.7844584,.095603056,17.844584,17,.54864866,3.125824,5.5264568,9.7707758,17.274733,30.541725,53.997772,95.468063,168.78754,298.41635,527.6001,932.797,1649.1852,2915.7593,5155.0625,9114.1504,16113.818,28489.23,50368.961,89052.32,157444.5,278361.88,492143.81,.54484546,-.005405426,Matched (3),-.17572713
4093.3333,2840,80,13.333252,26.666748,.030760564,.46364394,-3.6656857e-06,1.8152189,8391.4902,18.152189,18,.54324323,3.5043843,6.5602078,12.28071,22.989491,43.036327,80.564011,150.81583,282.32724,528.51666,989.38324,1852.1255,3467.1792,6490.5596,12150.328,22745.416,42579.422,79708.68,149214.66,279329.84,522905.5,978879.13,1832461.9,.5391019,-.005405426,Matched (3),-.17572585
4106.6665,2866.6667,81,13.333252,26.666748,.030760564,.46364394,0,1.8459796,50000,18.459795,18,.54324323,3.5043843,6.5602078,12.28071,22.989491,43.036327,80.564011,150.81583,282.32724,528.51666,989.38324,1852.1255,3467.1792,6490.5596,12150.328,22745.416,42579.422,79708.68,149214.66,279329.84,522905.5,978879.13,1832461.9,.5391019,-.005405426,Matched (3),-.17572585
4120,2880,82,13.333496,13.333252,.019454725,.7854073,.32176337,1.8654343,.060462832,18.654343,18,.54324323,3.5043843,6.5602078,12.28071,22.989491,43.036327,80.564011,150.81583,282.32724,528.51666,989.38324,1852.1255,3467.1792,6490.5596,12150.328,22745.416,42579.422,79708.68,149214.66,279329.84,522905.5,978879.13,1832461.9,.5391019,-.005405426,Matched (3),-.27784643
4133.3335,2893.3333,83,13.333496,13.333252,.019454725,.7854073,0,1.884889,50000,18.84889,18,.54324323,3.5043843,6.5602078,12.28071,22.989491,43.036327,80.564011,150.81583,282.32724,528.51666,989.38324,1852.1255,3467.1792,6490.5596,12150.328,22745.416,42579.422,79708.68,149214.66,279329.84,522905.5,978879.13,1832461.9,.5391019,-.005405426,Matched (3),-.27784643
4146.6665,2906.6667,84,13.333008,13.333496,.019454546,.78537983,-.000027477741,1.9043435,708.01111,19.043434,19,.53783786,3.9045763,7.7154431,15.245716,30.125536,59.528061,117.62745,232.43185,459.28537,907.54791,1793.3147,3543.5901,7002.1343,13836.218,27340.367,54024.566,106752.55,210943.05,416823.47,823643.19,1627519,3215977.8,6354772,.5332737,-.0054053664,Matched (3),-.27784592
4173.3335,2920,85,26.666992,13.333252,.030760789,1.107156,.32177621,1.9351044,.095596842,19.351044,19,.53783786,3.9045763,7.7154431,15.245716,30.125536,59.528061,117.62745,232.43185,459.28537,907.54791,1793.3147,3543.5901,7002.1343,13836.218,27340.367,54024.566,106752.55,210943.05,416823.47,823643.19,1627519,3215977.8,6354772,.5332737,-.0054053664,Matched (3),-.17572261
4200,2920,86,26.666504,0,.027512884,1.5707964,.46364033,1.9626172,.059341006,19.626171,19,.53783786,3.9045763,7.7154431,15.245716,30.125536,59.528061,117.62745,232.43185,459.28537,907.54791,1793.3147,3543.5901,7002.1343,13836.218,27340.367,54024.566,106752.55,210943.05,416823.47,823643.19,1627519,3215977.8,6354772,.5332737,-.0054053664,Matched (3),-.19646673
4213.3335,2920,87,13.333496,0,.013756693,1.5707964,0,1.9763739,50000,19.763739,19,.53783786,3.9045763,7.7154431,15.245716,30.125536,59.528061,117.62745,232.43185,459.28537,907.54791,1793.3147,3543.5901,7002.1343,13836.218,27340.367,54024.566,106752.55,210943.05,416823.47,823643.19,1627519,3215977.8,6354772,.5332737,-.0054053664,Matched (3),-.39292628
4240,2920,88,26.666504,0,.027512884,1.5707964,0,2.0038867,50000,20.038868,20,.53243244,4.3263998,8.9989109,18.717733,38.932884,80.9804,168.43922,350.35358,728.73541,1515.7695,3152.8005,6557.8252,13640.275,28371.771,59013.285,122747.63,255315.05,531055.31,1104595,2297557.5,4778919.5,9940152,20675516,.52741057,-.005405426,Matched (3),-.1964689
4266.6665,2920,89,26.666504,0,.027512884,1.5707964,0,2.0313997,50000,20.313997,20,.53243244,4.3263998,8.9989109,18.717733,38.932884,80.9804,168.43922,350.35358,728.73541,1515.7695,3152.8005,6557.8252,13640.275,28371.771,59013.285,122747.63,255315.05,531055.31,1104595,2297557.5,4778919.5,9940152,20675516,.52741057,-.005405426,Matched (3),-.1964689
4293.3335,2920,90,26.666992,0,.027513387,1.5707964,0,2.058913,50000,20.58913,20,.53243244,4.3263998,8.9989109,18.717733,38.932884,80.9804,168.43922,350.35358,728.73541,1515.7695,3152.8005,6557.8252,13640.275,28371.771,59013.285,122747.63,255315.05,531055.31,1104595,2297557.5,4778919.5,9940152,20675516,.52741057,-.005405426,Matched (3),-.19646531
4320,2920,91,26.666504,0,.027512884,1.5707964,0,2.086426,50000,20.86426,20,.53243244,4.3263998,8.9989109,18.717733,38.932884,80.9804,168.43922,350.35358,728.73541,1515.7695,3152.8005,6557.8252,13640.275,28371.771,59013.285,122747.63,255315.05,531055.31,1104595,2297557.5,4778919.5,9940152,20675516,.52741057,-.005405426,Matched (3),-.1964689
4346.6665,2920,92,26.666504,0,.027512884,1.5707964,0,2.1139388,50000,21.139389,21,.52702701,4.7698569,10.417369,22.751537,49.689362,108.52158,237.01115,517.63245,1130.5094,2469.0327,5392.3682,11776.934,25720.826,56174.289,122684.66,267943.34,585188.31,1278051.4,2791264.5,6096122.5,13313933,29077634,63505560,.52155864,-.005405426,Matched (3),-.1964689
4373.3335,2920,93,26.666992,0,.027513387,1.5707964,0,2.1414523,50000,21.414524,21,.52702701,4.7698569,10.417369,22.751537,49.689362,108.52158,237.01115,517.63245,1130.5094,2469.0327,5392.3682,11776.934,25720.826,56174.289,122684.66,267943.34,585188.31,1278051.4,2791264.5,6096122.5,13313933,29077634,63505560,.52155864,-.005405426,Matched (3),-.19646531
4400,2920,94,26.666504,0,.027512884,1.5707964,0,2.1689651,50000,21.689651,21,.52702701,4.7698569,10.417369,22.751537,49.689362,108.52158,237.01115,517.63245,1130.5094,2469.0327,5392.3682,11776.934,25720.826,56174.289,122684.66,267943.34,585188.31,1278051.4,2791264.5,6096122.5,13313933,29077634,63505560,.52155864,-.005405426,Matched (3),-.1964689
4426.6665,2920,95,26.666504,0,.027512884,1.5707964,0,2.1964779,50000,21.964779,21,.52702701,4.7698569,10.417369,22.751537,49.689362,108.52158,237.01115,517.63245,1130.5094,2469.0327,5392.3682,11776.934,25720.826,56174.289,122684.66,267943.34,585188.31,1278051.4,2791264.5,6096122.5,13313933,29077634,63505560,.52155864,-.005405426,Matched (3),-.1964689
4453.3335,2920,96,26.666992,0,.027513387,1.5707964,0,2.2239914,50000,22.239914,22,.52162164,5.2349443,11.977553,27.404644,62.701828,143.46179,328.2406,751.01453,1718.3213,3931.5193,8995.3164,20581.285,47089.98,107741.88,246513.44,564022.81,1290484.1,2952628,6755613,15456843,35365260,80915720,185135168,.51576048,-.0054053664,Matched (3),-.19646314
4480,2920,97,26.666504,0,.027512884,1.5707964,0,2.2515042,50000,22.515041,22,.52162164,5.2349443,11.977553,27.404644,62.701828,143.46179,328.2406,751.01453,1718.3213,3931.5193,8995.3164,20581.285,47089.98,107741.88,246513.44,564022.81,1290484.1,2952628,6755613,15456843,35365260,80915720,185135168,.51576048,-.0054053664,Matched (3),-.19646673
4506.6665,2920,98,26.666504,0,.027512884,1.5707964,0,2.2790172,50000,22.790173,22,.52162164,5.2349443,11.977553,27.404644,62.701828,143.46179,328.2406,751.01453,1718.3213,3931.5193,8995.3164,20581.285,47089.98,107741.88,246513.44,564022.81,1290484.1,2952628,6755613,15456843,35365260,80915720,185135168,.51576048,-.0054053664,Matched (3),-.19646673
4533.3335,2933.3333,99,26.666992,13.333252,.030760789,1.107156,-.46364033,2.309778,.066346236,23.09778,23,.51621622,5.7216649,13.686224,32.73745,78.307983,187.31271,448.05206,1071.7406,2563.6038,6132.1406,14668.082,35086.055,83925.852,200750.66,480195.59,1148628,2747518.3,6572064.5,15720379,37603148,89946744,215152624,514645120,.51005542,-.005405426,Matched (3),-.17572455
4560,2946.6667,100,26.666504,13.333496,.03076045,1.1071414,-.000014662743,2.3405383,2097.8647,23.405382,23,.51621622,5.7216649,13.686224,32.73745,78.307983,187.31271,448.05206,1071.7406,2563.6038,6132.1406,14668.082,35086.055,83925.852,200750.66,480195.59,1148628,2747518.3,6572064.5,15720379,37603148,89946744,215152624,514645120,.51005542,-.005405426,Matched (3),-.17572649
4586.6665,2960,101,26.666504,13.333252,.030760339,1.1071488,7.3909760e-06,2.3712988,4161.8779,23.712988,23,.51621622,5.7216649,13.686224,32.73745,78.307983,187.31271,448.05206,1071.7406,2563.6038,6132.1406,14668.082,35086.055,83925.852,200750.66,480195.59,1148628,2747518.3,6572064.5,15720379,37603148,89946744,215152624,514645120,.51005542,-.005405426,Matched (3),-.17572713
4600,2973.3333,102,13.333496,13.333252,.019454725,.7854073,-.32174146,2.3907535,.060466949,23.907536,23,.51621622,5.7216649,13.686224,32.73745,78.307983,187.31271,448.05206,1071.7406,2563.6038,6132.1406,14668.082,35086.055,83925.852,200750.66,480195.59,1148628,2747518.3,6572064.5,15720379,37603148,89946744,215152624,514645120,.51005542,-.005405426,Matched (3),-.27784643
4613.3335,2986.6667,103,13.333496,13.333496,.019454902,.78539819,-9.1195107e-06,2.4102082,2133.3274,24.102081,24,.50540543,6.2300162,15.550121,38.813103,96.877502,241.80626,603.54846,1506.4569,3760.1165,9385.251,23425.588,58470.266,145941.8,364270.72,909219.75,2269412.5,5664453.5,14138477,35289640,88082936,219855024,548758144,1369700352,.50447941,-.010810792,Matched (3),-.55568475
4613.3335,3000,104,0,13.333252,.013756442,0,-.78539819,2.4239647,.017515246,24.239647,24,.50540543,6.2300162,15.550121,38.813103,96.877502,241.80626,603.54846,1506.4569,3760.1165,9385.251,23425.588,58470.266,145941.8,364270.72,909219.75,2269412.5,5664453.5,14138477,35289640,88082936,219855024,548758144,1369700352,.50447941,-.010810792,Matched (3),-.78587127
4613.3335,3026.6667,105,0,26.666748,.027513135,0,0,2.451478,50000,24.51478,24,.50540543,6.2300162,15.550121,38.813103,96.877502,241.80626,603.54846,1506.4569,3760.1165,9385.251,23425.588,58470.266,145941.8,364270.72,909219.75,2269412.5,5664453.5,14138477,35289640,88082936,219855024,548758144,1369700352,.50447941,-.010810792,Matched (3),-.39293206
4626.6665,3053.3333,106,13.333008,26.666504,.030760225,.46364027,.46364027,2.4822381,.066345021,24.82238,24,.50540543,6.2300162,15.550121,38.813103,96.877502,241.80626,603.54846,1506.4569,3760.1165,9385.251,23425.588,58470.266,145941.8,364270.72,909219.75,2269412.5,5664453.5,14138477,35289640,88082936,219855024,548758144,1369700352,.50447941,-.010810792,Matched (3),-.35145363
4640,3080,107,13.333496,26.666748,.030760676,.46365127,.000010997057,2.5129988,2797.1733,25.129988,25,.50540543,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4640,3106.6667,108,0,26.666748,.027513135,0,-.46365127,2.5405118,.059340149,25.405119,25,.50540543,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4640,3133.3333,109,0,26.666504,.027512884,0,0,2.5680249,50000,25.680248,25,.50540543,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4626.6665,3160,110,-13.333496,26.666748,.030760676,-.46365127,-.46365127,2.5987854,.066344425,25.987854,25,.50540543,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4613.3335,3173.3333,111,-13.333008,13.333252,.019454367,-.78538901,-.32173774,2.6182399,.060466539,26.1824,26,.5,6.7599993,17.575998,45.697594,118.81374,308.91571,803.18079,2088.27,5429.502,14116.704,36703.43,95428.914,248115.17,645099.44,1677258.4,4360871.5,11338266,29479490,76646672,199281344,518131488,1347141760,3502568448,.49906531,-.005405426,Matched (3),-.27785155
4600,3186.6667,112,-13.333496,13.333496,.019454902,-.78539819,-9.1791153e-06,2.6376948,2119.4746,26.376949,26,.5,6.7599993,17.575998,45.697594,118.81374,308.91571,803.18079,2088.27,5429.502,14116.704,36703.43,95428.914,248115.17,645099.44,1677258.4,4360871.5,11338266,29479490,76646672,199281344,518131488,1347141760,3502568448,.49906531,-.005405426,Matched (3),-.27784392
4600,3200,113,0,13.333252,.013756442,0,.78539819,2.6514511,.017515246,26.514511,26,.5,6.7599993,17.575998,45.697594,118.81374,308.91571,803.18079,2088.27,5429.502,14116.704,36703.43,95428.914,248115.17,645099.44,1677258.4,4360871.5,11338266,29479490,76646672,199281344,518131488,1347141760,3502568448,.49906531,-.005405426,Matched (3),-.39293781
4600,3226.6667,114,0,26.666748,.027513135,0,0,2.6789644,50000,26.789644,26,.5,6.7599993,17.575998,45.697594,118.81374,308.91571,803.18079,2088.27,5429.502,14116.704,36703.43,95428.914,248115.17,645099.44,1677258.4,4360871.5,11338266,29479490,76646672,199281344,518131488,1347141760,3502568448,.49906531,-.005405426,Matched (3),-.1964671
4613.3335,3240,115,13.333496,13.333252,.019454725,.7854073,.7854073,2.6984191,.024770238,26.984192,26,.5,6.7599993,17.575998,45.697594,118.81374,308.91571,803.18079,2088.27,5429.502,14116.704,36703.43,95428.914,248115.17,645099.44,1677258.4,4360871.5,11338266,29479490,76646672,199281344,518131488,1347141760,3502568448,.49906531,-.005405426,Matched (3),-.27784643
4626.6665,3266.6667,116,13.333008,26.666748,.03076045,.46363664,-.32177067,2.7291796,.095597431,27.291796,27,.4945946,7.3116174,19.770615,53.459747,144.55518,390.8772,1056.932,2857.9446,7727.8828,20896.197,56503.32,152785,413130.66,1117105.4,3020653.3,8167847,22085860,59720172,161483360,436651040,1180704512,3192625408,8632859648,.49384287,-.0054053962,Matched (3),-.17572552
4640,3280,117,13.333496,13.333252,.019454725,.7854073,.32177067,2.7486343,.060461462,27.486343,27,.4945946,7.3116174,19.770615,53.459747,144.55518,390.8772,1056.932,2857.9446,7727.8828,20896.197,56503.32,152785,413130.66,1117105.4,3020653.3,8167847,22085860,59720172,161483360,436651040,1180704512,3192625408,8632859648,.49384287,-.0054053962,Matched (3),-.27784491
4653.3335,3293.3333,118,13.333496,13.333252,.019454725,.7854073,0,2.7680891,50000,27.680891,27,.4945946,7.3116174,19.770615,53.459747,144.55518,390.8772,1056.932,2857.9446,7727.8828,20896.197,56503.32,152785,413130.66,1117105.4,3020653.3,8167847,22085860,59720172,161483360,436651040,1180704512,3192625408,8632859648,.49384287,-.0054053962,Matched (3),-.27784491
4666.6665,3306.6667,119,13.333008,13.333496,.019454546,.78537983,-.000027477741,2.7875435,708.01111,27.875435,27,.4945946,7.3116174,19.770615,53.459747,144.55518,390.8772,1056.932,2857.9446,7727.8828,20896.197,56503.32,152785,413130.66,1117105.4,3020653.3,8167847,22085860,59720172,161483360,436651040,1180704512,3192625408,8632859648,.49384287,-.0054053962,Matched (3),-.27784747
4680,3333.3333,120,13.333496,26.666504,.03076045,.46365494,-.32172489,2.8183041,.095611036,28.183041,28,.48918918,7.8848643,22.140699,62.171089,174.57642,490.2106,1376.5115,3865.2441,10853.606,30476.926,85579.211,240306.44,674780.5,1894783.8,5320553,14940113,41951836,117800760,330784544,928843072,2608191488,7323801600,20565235712,.48883912,-.005405426,Matched (3),-.17572649
4693.3335,3346.6667,121,13.333496,13.333496,.019454902,.78539819,.32174325,2.8377588,.060467165,28.377588,28,.48918918,7.8848643,22.140699,62.171089,174.57642,490.2106,1376.5115,3865.2441,10853.606,30476.926,85579.211,240306.44,674780.5,1894783.8,5320553,14940113,41951836,117800760,330784544,928843072,2608191488,7323801600,20565235712,.48883912,-.005405426,Matched (3),-.27784392
4706.6665,3360,122,13.333008,13.333252,.019454367,.78538901,-9.1791153e-06,2.8572133,2119.4165,28.572132,28,.48918918,7.8848643,22.140699,62.171089,174.57642,490.2106,1376.5115,3865.2441,10853.606,30476.926,85579.211,240306.44,674780.5,1894783.8,5320553,14940113,41951836,117800760,330784544,928843072,2608191488,7323801600,20565235712,.48883912,-.005405426,Matched (3),-.27785155
4720,3386.6667,123,13.333496,26.666748,.030760676,.46365127,-.32173774,2.887974,.095607921,28.87974,28,.48918918,7.8848643,22.140699,62.171089,174.57642,490.2106,1376.5115,3865.2441,10853.606,30476.926,85579.211,240306.44,674780.5,1894783.8,5320553,14940113,41951836,117800760,330784544,928843072,2608191488,7323801600,20565235712,.48883912,-.005405426,Matched (3),-.17572521
4733.3335,3400,124,13.333496,13.333252,.019454725,.7854073,.32175604,2.9074287,.060464211,29.074287,29,.47837839,8.4797449,24.69302,71.906075,209.3905,609.74518,1775.5781,5170.4839,15056.449,43844.383,127674.85,371789.19,1082650.3,3152677.5,9180598,26733902,77849128,226696672,660140736,1922329984,5597825536,16300868608,47468130304,.4840782,-.010810792,Matched (3),-.55568981
4746.6665,3426.6667,125,13.333008,26.666748,.03076045,.46363664,-.32177067,2.938189,.095597431,29.381889,29,.47837839,8.4797449,24.69302,71.906075,209.3905,609.74518,1775.5781,5170.4839,15056.449,43844.383,127674.85,371789.19,1082650.3,3152677.5,9180598,26733902,77849128,226696672,660140736,1922329984,5597825536,16300868608,47468130304,.4840782,-.010810792,Matched (3),-.35145104
4760,3440,126,13.333496,13.333252,.019454725,.7854073,.32177067,2.9576437,.060461462,29.576437,29,.47837839,8.4797449,24.69302,71.906075,209.3905,609.74518,1775.5781,5170.4839,15056.449,43844.383,127674.85,371789.19,1082650.3,3152677.5,9180598,26733902,77849128,226696672,660140736,1922329984,5597825536,16300868608,47468130304,.4840782,-.010810792,Matched (3),-.55568981
4773.3335,3453.3333,127,13.333496,13.333252,.019454725,.7854073,0,2.9770985,50000,29.770985,29,.47837839,8.4797449,24.69302,71.906075,209.3905,609.74518,1775.5781,5170.4839,15056.449,43844.383,127674.85,371789.19,1082650.3,3152677.5,9180598,26733902,77849128,226696672,660140736,1922329984,5597825536,16300868608,47468130304,.4840782,-.010810792,Matched (3),-.55568981
